wrf_date;data;stn_id;temp;rain;windU;windV;pressure
21.12.2023;27.12.2023 15:00;38439;7.3;0;-2.6;1.2;2809.6
21.12.2023;27.12.2023 18:00;38439;4.4;0;-2.9;1.5;2662.5
21.12.2023;27.12.2023 21:00;38439;2.7;0;-2.3;0.9;2526.7
21.12.2023;28.12.2023 00:00;38439;1.8;0;-2.6;0.6;2393.8
21.12.2023;21.12.2023 00:00;36002;-7.1;0;-1.8;3.4;2561.4
21.12.2023;21.12.2023 03:00;36002;-3.2;0;-2.6;7.3;2482.4
21.12.2023;21.12.2023 06:00;36002;1.1;0;-1.3;3.5;2523.7
21.12.2023;21.12.2023 09:00;36002;1.5;0;-1.6;3;2433.1
21.12.2023;21.12.2023 12:00;36002;-0.1;0;-2;6.5;2462.2
21.12.2023;21.12.2023 15:00;36002;0.3;0;-1.9;6.8;2455.1
21.12.2023;21.12.2023 18:00;36002;0.9;0;-2.3;6.9;2310.6
21.12.2023;21.12.2023 21:00;36002;1.5;0;-2.5;7.5;2176.2
21.12.2023;22.12.2023 00:00;36002;2.3;0;-2.9;7.8;1977.3
21.12.2023;22.12.2023 03:00;36002;3.3;0;-3.1;7.4;1850
21.12.2023;22.12.2023 06:00;36002;4.5;0;-2.7;5.8;1709.8
21.12.2023;22.12.2023 09:00;36002;4.9;0;-2.8;6.4;1515.8
21.12.2023;22.12.2023 12:00;36002;4.4;0;-3.4;8.6;1473
21.12.2023;22.12.2023 15:00;36002;3.7;0;-3.3;8.3;1468.3
21.12.2023;22.12.2023 18:00;36002;3.4;0;-2.8;7.4;1430
21.12.2023;22.12.2023 21:00;36002;3.5;0;-2.4;7;1425.9
21.12.2023;23.12.2023 00:00;36002;3.5;0;-1.9;7.1;1402.3
21.12.2023;23.12.2023 03:00;36002;3.6;0;-1.7;7.4;1451.9
21.12.2023;23.12.2023 06:00;36002;4.7;0;-0.5;4.9;1438.3
21.12.2023;23.12.2023 09:00;36002;4.7;0;-0.3;4.2;1366.6
21.12.2023;23.12.2023 12:00;36002;4.1;0;-1.7;6.8;1414.8
21.12.2023;23.12.2023 15:00;36002;3.9;0;-1.4;7.1;1487.1
21.12.2023;23.12.2023 18:00;36002;3.4;0;-1.3;7.5;1495.5
21.12.2023;23.12.2023 21:00;36002;3.3;0;-1.8;7.5;1465
21.12.2023;24.12.2023 00:00;36002;3.2;0;-1.8;7.2;1452.7
21.12.2023;24.12.2023 03:00;36002;3.7;0;-2;7.4;1455.3
21.12.2023;24.12.2023 06:00;36002;5;0;-0.8;4.5;1414.6
21.12.2023;24.12.2023 09:00;36002;5.3;0;-1.1;4;1289.6
21.12.2023;24.12.2023 12:00;36002;4.4;0;-1.6;5.8;1379.6
21.12.2023;24.12.2023 15:00;36002;4;0;-1.3;6;1472.3
21.12.2023;24.12.2023 18:00;36002;3.8;0;-1.6;5.4;1505.8
21.12.2023;24.12.2023 21:00;36002;3.4;0;-2.9;4.2;1593.8
21.12.2023;25.12.2023 00:00;36002;3.6;0;-2.5;5.9;1659.7
21.12.2023;25.12.2023 03:00;36002;2.8;0;-3.3;6.5;1730.7
21.12.2023;25.12.2023 06:00;36002;5.4;0;-1.6;3.9;1740.9
21.12.2023;25.12.2023 09:00;36002;6.6;0;-0.9;2.3;1706.9
21.12.2023;25.12.2023 12:00;36002;4;0;-2.7;4.4;1674.1
21.12.2023;25.12.2023 15:00;36002;3.9;0;-3.7;5;1534
21.12.2023;25.12.2023 18:00;36002;4.3;0;-3.5;7;1292.6
21.12.2023;25.12.2023 21:00;36002;4.6;0;-3.2;8.9;1072.5
21.12.2023;26.12.2023 00:00;36002;5.1;0;-2.9;8.3;961.2
21.12.2023;26.12.2023 03:00;36002;5.2;0;-3.1;7.7;949.8
21.12.2023;26.12.2023 06:00;36002;4.8;0;0.7;-0.8;1511.1
21.12.2023;26.12.2023 09:00;36002;1;0.2;0.4;-2.6;1745.6
21.12.2023;26.12.2023 12:00;36002;-0.5;0.7;-2.6;-3.4;1926.7
21.12.2023;26.12.2023 15:00;36002;-2;0.2;-3.2;-0.8;1881.3
21.12.2023;26.12.2023 18:00;36002;-1.7;0;-2.9;-0.1;1791.8
21.12.2023;26.12.2023 21:00;36002;-0.3;0;-2.1;0.5;1762.6
21.12.2023;27.12.2023 00:00;36002;-1.5;0;-1.8;1.5;1914.5
21.12.2023;27.12.2023 03:00;36002;-0.8;0;-1.1;1.6;2083.8
21.12.2023;27.12.2023 06:00;36002;0.2;0;-0.2;-0.4;2247.4
21.12.2023;27.12.2023 09:00;36002;1.1;0;-0.5;0.5;2297.4
21.12.2023;27.12.2023 12:00;36002;-1.5;0;-2.2;1;2436.3
21.12.2023;27.12.2023 15:00;36002;-1.5;0;-2.4;2.3;2451.3
21.12.2023;27.12.2023 18:00;36002;-0.6;0;-2.7;4.2;2343.4
21.12.2023;27.12.2023 21:00;36002;0.1;0;-2.4;4.9;2258.1
21.12.2023;28.12.2023 00:00;36002;0.6;0;-2.2;5.4;2196
